vtd10_geoid,vtd20_geoid,weight_sum
13153FMMS,1315300FMMS,233.0000000001
13153HAFS,1315300HAFS,357.0
13153HCHS,1315300CGTC,100.0000000003
13153HCTC,1315300HCTC,178.0
13153HEFS,1315300HEFS,289.0
13153KATH,13153000VHS,260.9999999998
13153KATH,1315300CGTC,2.0
13153KATH,13153000BMS,1.0
13153MAES,1315300CGTC,53.000000000200004
13153MAES,13153000VHS,26.0
13153MALL,1315300HHPC,100.2897065822
13153MALL,1315300CENT,33.7102934177
13153MCMS,1315300MCMS,167.9998295218
13153MCMS,1315300ROZR,0.0001704785
13153MILL,1315300HHPC,75.0
13153NSES,1315300NSES,121.2756764324
13153NSES,1315300CENT,26.7243235677
13153NSES,1315300HHPC,1.0
13153NSMS,1315300HHPC,55.0529823101
13153NSMS,1315300RECR,27.9470176899
13153NSMS,1315300CENT,2.0
13153NSSH,1315300HHPC,65.0
13153NSSH,1315300RECR,16.0
13153QRUN,1315300ANNX,50.0
13153RECR,1315300RECR,470.0
13153RECR,1315300HHPC,25.0
13153ROZ1,1315300ROZR,422.0
13153ROZ2,1315300ROZR,484.7179574827
13153ROZ2,1315300HEFS,1.2820425172
13153TMS,13153000TMS,192.9999999997
13153TMS,1315300CENT,42.0000000001
13153TMS,1315300HHPC,2.0
13153TWPK,1315300TWPK,97.0
131550901,13155000901,206.0
131550901,13155001529,1.0
131551388,13155001529,72.0
131551388,13155001753,11.0
131551421,13155000901,94.0000000001
131551421,13155001529,72.0
131551529,13155001529,434.9999999999
131551529,13155001753,49.0
131551643,13155001753,130.9999999999
131551661,13155001529,129.0
131551661,13155000901,28.0
131551670,13155000901,140.0000000002
131551753,13155001753,70.0
131570242,13157004000,126.0
131570242,13157001000,4.0
131570248,13157003000,80.0000000002
131570253,13157004000,156.0000000005
131570257,13157002000,120.0000000002
131570428,13157001000,132.0000000001
131570455,13157002000,93.99999999959999
131570465,13157002000,83.0000000001
131571407,13157003000,80.9999999999
131571691,13157001000,82.0
131571704,13157004000,76.0
131571747,13157004000,65.9999999999
131571765,13157003000,187.9999999997
13157N0245,13157001000,222.9999999999
13157N0255,13157002000,271.2492921732
13157N0255,13011000004,2.6051674411
13157N0255,13011000001,1.1455403849999999
13157S0245,13157001000,243.0000000005
13157S0245,13157004000,2.0
13157S0255,13157002000,281.0
13159289,13159000289,58.0
13159290,13159000290,121.9999999999
13159293,13159000293,71.0000000001
13159295,13159000295,427.0
13159296,13159000296,104.0000000001
13159297,13159000297,99.0000000001
13159363,13159000363,147.0
13161100,13161000100,155.0
13161201,13161000201,85.0
13161202,13161000202,121.0
13161301,13161000301,133.0
13161302,13161000302,118.0
13161401,13161000401,79.0
13161402,13161000402,210.0
13161501,13161000501,108.0
13161502,13161000502,61.0
131630076,13163000076,52.0
131630077,13163000077,90.0
131630081,13163000081,358.0
131630082,13163000082,512.0
131630083,13163000083,274.0
131630085,13163000085,139.0
131631460,13163001460,145.0000000001
131631593,13163001593,59.0
131651,13165000001,90.0
131652,13165000002,80.0
131653,13165000003,274.0
131654,13165000004,183.0
131654,13165000005,2.0
131655,13165000005,214.0
131655,13165000004,1.0
131671201,13167001201,221.0
131671266,13167001266,51.0
131671301,13167001301,71.0
131671405,13167001405,44.0
131671746,13167001746,57.0
131671820,13167001820,83.0
1316755,13167000055,169.0
131691,13169000001,82.8115858859
131691,13169000011,3.1884141144
1316910,13169000010,130.0
1316911,13169000011,101.7795530759
1316911,13169000001,1.2129662353
1316911,13169000002,0.0074806887
131692,13169000002,84.9674921608
131692,13169000011,1.0325078392
131693,13169000003,93.0
131694,13169000004,100.0
131695,13169000005,109.0000000001
131696,13169000006,57.999999999799996
131697,13169000006,61.0
131698,13169000008,43.0
131699,13169000009,86.0
131699,13169000006,2.0
131711711,13171001711,154.0000000001
131711712A,1317101712A,91.0
131711712B,1317101712B,80.0
131711712C,1317101712C,42.0
131711713,13171001713,196.0
131711714,13171001714,283.9999999998
131731,13173000001,484.9999999999
131732,13173000001,90.0
131733,13173000001,179.0
1317503,13175000003,167.0
1317504,13175000004,426.0
1317504,13175000022,5.0
1317504,13175000021,3.0
1317505,13175000005,341.0
1317506,13175000018,72.0
1317506,13175000007,1.0
1317507,13175000007,120.0
1317508,13175000008,106.0
1317509,13175000018,56.0
1317510,13175000010,107.0
1317511,13175000011,129.0
1317512,13175000012,165.0
1317513,13175000013,152.9999999999
1317514,13175000014,91.0
1317516,13175000016,213.0
1317516,13175000015,2.0
1317517,13175000015,66.0
1317517,13175000022,4.0
1317517,13175000016,3.0
1317519,13175000019,85.0
1317520,13175000015,93.0
1317520,13175000016,5.0
1317521,13175000021,309.9932768402
1317521,13175000022,4.0
1317521,13175000015,3.0
1317521,13175000005,1.0067231597
1317522,13175000022,247.0
1317522,13175000004,5.0
131771,13177000001,62.0
1317710,13177000010,77.0
131772,13177000002,130.0
131773,13177000003,39.0
131774,13177000004,135.9985090065
131774,13177000005,1.0014909935
131775,13177000005,56.9296628615
131775,13177000004,0.07033713850000001
131776,13177000006,71.0
131777,13177000007,25.9931943854
131777,13177000006,0.0068056146
131778,13177000008,37.0
131779,13177000009,57.0
131791,13179000001,290.9999999999
1317910,13179000010,49.0
1317911,13179000011,109.0
1317911,13179000014,1.0
1317912,13179000012,60.0
1317913,13179000013,1063.993562796
1317913,13179000007,0.0064372046
1317914,13179000014,134.9988271103
1317914,13179000004,0.0011728897
131792,13179000002,47.9999999999
131793,13179000003,344.9999999999
131794,13179000004,112.0000000001
131795,13179000005,92.0
131796,13179000006,278.0
131796,13179000003,1.0
131797,13179000007,242.9999999999
131799,13179000009,54.9999999999
131811-A,131810001-A,229.0000000001
131811-B,131810001-B,60.0
131812,13181000002,130.0
131813-A,131810003-A,40.0
131813-B,131810003-B,61.0
131814-A,131810004-A,126.0
131814-B,131810004-B,117.9999999998
131831,13183000001,297.0000000002
131832,13183000002,180.0
131832,13183000006,151.0
131832,13183000001,11.0
131832,13183000007,11.0
131832,13183000004,8.0
131833,13183000003,37.0
131833,13183000007,21.0
131834,13183000007,46.0
131834,13183000004,45.0
131835,13183000005,193.0000000001
131835,13183000003,56.0
131835,13183000007,52.9999999999
131835,13183000004,26.0
1318501,13185000005,79.0
1318501,13185000001,38.0000000001
1318502,13185000001,166.0
1318503,13185000001,102.0
1318503,13185000003,7.0000000001
1318504,13185000001,42.0
1318504,13185000002,31.0
1318506,13185000005,57.0
1318507,13185000002,140.0
1318507,13185000001,10.0
1318507,13185000003,4.0
1318508,13185000002,145.0000000003
1318509,13185000003,77.0
1318509,13185000002,31.000000000100002
1318510,13185000003,31.0
1318510,13185000002,8.0
1318513,13185000002,71.0
1318513,13185000003,51.0
1318514,13185000004,91.0000000002
1318515,13185000003,74.4976232502
1318515,13185000006,38.5023767497
1318515,13185000004,38.0
1318516,13185000003,104.9927005931
1318516,13185000005,10.007299407
1318517,13185000003,68.9999999999
1318518,13185000003,68.0
1318521,13185000003,46.0
1318521,13185000005,30.0
1318522,13185000003,50.0
1318523,13185000003,84.0
1318524,13185000005,58.0
1318525,13185000005,43.0
1318525,13185000003,38.0
1318526,13185000005,22.0
1318527,13185000003,100.0
1318528,13185000007,68.0
1318528,13185000005,8.0
1318529,13185000007,138.0
1318529,13185000005,4.0
1318530,13185000006,106.0
1318531,13185000006,88.0
1318532,13185000006,48.0
1318533,13185000005,90.0
1318533,13185000006,62.0
1318533,13185000008,40.0
1318534,13185000008,111.0
1318534,13185000009,3.0
1318535,13185000008,52.9999999999
1318536,13185000009,94.0
1318537,13185000009,166.0
1318537,13185000008,2.0
13187AU,131870000DA,100.0
13187CC,131870000DA,86.0
13187CH,131870000DA,37.0
13187CR,131870000DA,38.0
13187D1,131870000DA,180.9999999998
13187DA,131870000DA,108.9999999998
13187DV,131870000DA,73.0
13187FG,131870000DA,33.9999999999
13187MC,131870000DA,55.0000000001
13187MF,131870000DA,69.9999999999
13187NB,131870000DA,94.0
13187PS,131870000DA,48.9999999999
13187SC,131870000DA,56.9999999999
13187WH,131870000DA,64.0
13187YA,131870000DA,29.0
13189131,13189000131,56.9999999999
13189132,13189000132,208.0
13189132,13073000040,2.0
13189133A,1318900133A,73.0
13189133B,1318900133B,171.0
13189133B,1318900133A,66.0000000001
13189134,13189000134,152.0
13189134,13189000131,2.0
13189135,13189000135,171.0
13189136,13189000136,145.0
13189137,13189000137,62.6776436498
13189137,13189000136,0.3223563502
13189138,13189000135,51.0
13189139,13189000139,55.0
131911312,13191001312,313.0
131911480,13191001480,174.0000000001
131911480,13191000022,1.0
131911515,13191001515,193.0
131911515,13191000271,2.0
131911771,13191001771,476.0000000001
131911771,13191000271,87.0
1319122,13191000022,324.9999999998
13191271,13191000271,209.0
13191271,13191001771,64.0
13191271,13191001480,2.0
131931,13193000001,409.9999999999
131931,13193000002,2.0
131931,13193000004,1.0
131932,13193000002,301.9999999999
131933,13193000003,272.0
131934,13193000004,156.9999999999
131935,13193000005,165.0
13195COB,13195000COB,193.0
13195COL,13195000COL,56.0
13195COM,13195000COM,125.0
13195DAN,13195000DAN,214.0000000003
13195FOR,13195000FOR,87.9999999999
13195HAR,13195000HAR,82.0
13195HUL,13195000HUL,163.0000000001
13195HUL,13195000COB,1.0
13195ILA,13195000ILA,116.97526088
13195ILA,13011000006,0.02473912
13195MIL,13195000MIL,112.0
13195PAO,13195000PAO,23.0
13195PIT,13195000PIT,154.0000000001
13195POC,13195000POC,64.0
13197034,13197000034,54.977352001
13197034,133070000P1,1.022647999
13197339,13197000339,148.0
13197539,13197000539,47.0
13197807,13197000807,245.0000000002
13197807,133070000P1,3.0
13197808,13197000808,48.0
13197948,13197000948,79.0
13197955,13197000955,107.9999999999
1319901,13199000001,51.0
1319902,13199000002,141.0
1319903,13199000003,76.0000000001
1319904,13199000004,42.0
1319905,13199000005,223.0
1319906,13199000006,84.0
1319907,13199000007,154.8970686539
1319907,13077000002,0.10293134609999999
1319908,13199000008,120.0
1319909,13199000009,104.0000000001
1319910,13199000010,173.9999999999
1319911,13199000011,153.0
1319912,13199000012,149.0000000001
1319913,13199000013,68.0
1319914,13199000014,40.0
132011,13201000001,496.0
13205BA,132050000BA,87.0
13205BV,132050000BV,72.0
13205CN,132050000CN,157.8956905658
13205CN,132050000BA,0.1043094342
13205CS,132050000CS,266.0000000002
13205CT,132050000CT,61.0
13205HF,132050000HF,62.0
13205HI,132050000HI,27.0
13205LS,132050000LS,90.0
13205PC,132050000PC,18.0
13205PE,132050000PE,264.0
13205SC,132050000SC,52.0
1320701,13207000001,45.6742090751
1320701,13021000HO3,4.9404291132
1320701,13207000003,2.3853618117
1320702,13207000002,51.5343491116
1320702,13207000003,0.4656508884
1320703,13207000003,88.1120128726
1320703,13021000HO3,2.7892874328
1320703,13207000002,2.0710251789000003
1320703,13021000HO2,0.0276745156
1320704,13207000004,75.0
1320705,13207000005,44.0
1320706,13207000006,65.0
1320707,13207000007,65.0
1320708,13207000008,87.8322024379
1320708,13207000007,1.1677975621
1320709,13207000009,399.9999999998
1320710,13207000010,66.0
1320711,13207000011,29.9542512796
1320711,13207000003,1.0457487204
1320712,13207000012,87.9999999999
1320713,13207000013,34.9977714147
1320713,13207000004,0.0022285853
1320714,13207000014,28.999999999899998
1320901,13209000001,106.7281217546
1320901,13209000005,8.2718782454
1320902,13209000002,100.0
1320903,13209000003,144.0000000003
1320904,13209000004,70.0
1320905,13209000005,208.5279918687
1320905,13209000001,2.4720081316
1320906,13209000006,83.0
1320907,13209000007,201.0
1321101,13211000001,107.0000000001
1321101,13211000002,13.0
1321102,13211000002,180.0
1321103,13211000003,70.9999999999
1321103,13211000004,27.999999999899998
1321104,13211000004,194.0
1321105,13211000005,154.9999999999
1321105,13211000006,55.0
1321106,13211000004,56.8044550612
1321106,13211000006,13.0
1321106,13211000007,12.1955449387
1321107,13211000006,138.9377024877
1321107,13211000007,80.6702345385
1321107,13211000004,2.3920629738
1321108,13211000007,164.9999999999
1321109,13211000001,78.0000000001
1321109,13211000007,24.0
1321110,13211000001,28.0
1321110,13211000007,14.0
1321110,13211000004,6.0
132131013,13213001013,139.0
132131039,13213001039,51.0
132131291,13213001291,83.9999999999
132131895,13213001895,102.0
13213824,13213000824,299.0
13213872,13213000872,167.0
13213874,13213000874,105.0000000001
1321501,13215000101,76.0
1321502,13215000101,97.0
1321503,13215000102,64.0
1321503,13215000103,2.0
1321503,13215000116,2.0
1321504,13215000102,49.0
1321504,13215000126,2.0
1321504,13215000101,1.0
1321505,13215000103,64.0
1321506,13215000104,88.0
1321507,13215000105,66.9999999999
1321508,13215000106,140.9999999999
1321508,13215000104,3.0
1321509,13215000107,134.0
1321509,13215000104,1.0
1321510,13215000108,49.0
1321511,13215000109,70.0
1321512,13215000110,96.0
1321512,13215000113,3.0
1321513,13215000112,88.0
1321514,13215000112,72.0
1321515,13215000112,66.0
1321515,13215FTBEN3,1.0
1321516,13215000113,27.0
1321517,13215000103,42.0
1321518,13215000114,37.0
1321519,13215000114,33.0
1321520,13215000115,47.0
1321521,13215000116,73.0
1321522,13215000126,49.0
1321523,13215000117,77.0
1321524,13215000117,100.0
1321524,13215000104,4.0
1321525,13215000118,74.0
1321526,13215000119,35.9987817266
1321526,13215000120,0.0012182735
1321527,13215000120,79.9995060125
1321527,13215000119,0.0004939874
1321528,13215000115,56.0
1321529,13215000127,143.9990444455
1321529,131450000EL,1.0009555545
1321530,13215000121,72.0
1321531,13215000110,136.0
1321531,13215000122,1.0
1321532,13215000122,171.0
1321532,13215000112,1.0
1321533,13215000125,144.0
1321534,13215000107,131.0
1321535,13215000124,154.0
1321535,13215000125,3.0
1321535,13215000118,1.0
1321536,13215000124,83.0
1321536,13215000104,8.0
1321536,13215000117,1.0
1321537,13215000118,39.0
1321537,13215000117,3.0
1321538,13215000118,69.0
1321539,13215000125,104.0
1321540,13215000112,87.9956829237
1321540,13053FTBEN3,0.0043170763
1321541,13215000126,39.0
1321542,13215000113,25.0
1321543,13215000119,79.0
1321544,13215000127,37.0000000001
1321545,13215000113,24.0
1321546,13215000108,35.0
1321547,13215000116,46.0
1321548,13215000120,29.0
13215FTBEN1,13215FTBEN1,89.9784474418
13215FTBEN1,13215FTBEN4,36.0
13215FTBEN1,13053FTBEN1,0.021552558200000002
13215FTBEN2,13215FTBEN2,45.9946525647
13215FTBEN2,13053FTBEN2,0.0053474353
13215FTBEN3,13215FTBEN3,31.0
13215FTBEN4,13215FTBEN5,259.9932885907
13215FTBEN4,13215FTBEN1,1.0067114094
1321701,13217000001,100.0000000001
1321701,13217000017,30.0
1321702,13217000002,202.0000000001
1321702,13217000008,2.0
1321702,13217000024,1.0
1321703,13217000003,68.0000000001
1321703,13217000024,3.0
1321703,13217000023,2.0
1321704,13217000004,214.0
1321705,13217000005,104.9999999998
1321706,13217000006,122.0000000002
1321706,13217000018,3.0
1321707,13217000007,48.9999999999
1321708,13217000008,136.0
1321708,13217000002,1.0
1321709,13217000009,85.0
1321710,13217000010,93.0000000002
1321712,13217000012,67.9936233471
1321712,132470000OT,0.006376653
1321713,13217000013,59.9999999999
1321714,13217000014,63.9999999998
1321715,13217000015,116.0
1321716,13217000016,64.0
1321717,13217000017,108.0
1321717,13217000001,11.0
1321718,13217000018,60.000000000200004
1321719,13217000019,43.0
1321720,13217000020,73.9999999999
1321723,13217000023,44.9999999999
1321724,13217000024,93.0
1321725,13217000025,89.9999999999
1321901,13219000001,53.9226819229
1321901,13219000013,1.0773180771
1321902,13219000002,57.0
1321903,13219000003,62.0000000001
1321904,13219000004,53.9999999999
1321905,13219000005,81.9934663938
1321905,13219000002,0.0065336060999999996
1321906,13219000006,64.9988743265
1321906,13211000007,0.0011256734
1321907,13219000007,29.0
1321908,13219000008,94.0
1321909,13219000009,89.0
1321910,13219000010,93.9999999997
1321910,13219000012,2.0
1321911,13219000012,89.9999999998
1321912,13219000011,53.9314672687
1321912,13219000010,0.0685327314
1321913,13219000013,85.9519819102
1321913,13219000001,1.0076545506
1321913,13219000012,0.0403635392
13221BV,132210000BV,78.0000000002
13221CR,132210000CR,127.0
13221FC,132210000LX,141.0
13221GC,132210000LX,26.0
13221GL,132210000LX,43.0
13221GS,132210000LX,120.0
13221LX,132210000LX,229.0
13221PH,132210000BV,60.999999999799996
13221WF,132210000CR,67.0000000001
13221WS,132210000LX,62.0
1322301,1322300007B,56.0
1322301,1322300005B,2.0
1322301,1322300008B,2.0
1322302,1322300005B,163.0
1322303,1322300003C,73.0000000001
1322304,1322300008B,113.0000000001
1322304,1322300004B,46.0
1322305,1322300008B,101.9490689375
1322305,1322300004B,2.0509310625
1322306,1322300011B,31.000000000100002
1322306,1322300010C,16.0
1322307,1322300012C,34.0
1322307,1322300011B,13.0
1322308,1322300012C,37.0
1322309,1322300006C,53.0000000001
1322309,1322300012C,16.0
1322310,1322300002B,93.0
1322310,1322300001C,19.0
1322311,1322300001C,47.9999999997
1322312,1322300004B,39.9999999999
1322312,1322300001C,1.0
1322313,1322300005B,61.1332333321
1322313,1322300002B,45.8667666679
1322314,1322300011B,45.0
1322315,1322300009C,42.0
1322316,1322300009C,40.0
1322316,1322300011B,1.0
1322317,1322300012C,25.999999999899998
1322318,1322300007B,26.0
1322319,1322300008B,87.0
1322319,1322300007B,1.0
1322320,1322300004B,67.9999999999
1322321,1322300011B,48.0
1322322,1322300001C,35.0000000001
1322323,1322300004B,28.0
1322324,1322300005B,96.0
1322325,1322300005B,67.4793578621
1322325,1322300006C,20.4002529823
1322325,1322300012C,9.1203891558
1322326,1322300001C,37.0
1322326,1322300004B,8.0
1322327,1322300010C,32.0
1322328,1322300004B,67.9877195772
1322328,1322300008B,2.0122804228
13225B1,132250000B1,91.00000000040001
13225B2,132250000B2,212.0000000003
13225C1,132250000C1,182.0000000001
13225F1,132250000F1,171.0
13225F2,132250000F2,188.0
13225F3,132250000F3,150.0
13225P1,132250000P1,71.0
132271,13227000001,114.0000000001
1322710,13227000010,101.0000000001
1322711,13227000011,123.0
1322711,13227000008,2.0
1322712,13227000012,149.9999999999
132272,13227000002,36.0
132273,13227000003,25.0
132274,13227000004,50.0
132275,13227000005,27.9999999998
132276,13227000006,80.9999999999
132277,13227000007,157.0000000001
132278,13227000008,104.0
132279,13227000009,109.9999980901
132279,13227000012,1.0
132279,13227000002,1.9099e-06
132290001,13229000001,340.0
132290002,13229000002,267.0
132293A,1322900003A,149.0
132293B,1322900003B,315.9999999999
132294A,1322900004A,502.0000000001
132294B,1322900004B,179.0
132294B,1322900004A,1.0
132294C,1322900004C,173.0
132294D,1322900004D,60.0
132311,13231000001,112.9999999999
132312,13231000002,77.9999999999
132313,13231000003,74.0
132314,13231000004,143.0
132315,13231000005,139.0
132316,13231000006,49.0
132317,13231000007,104.0
132318,13231000008,160.0
1323301,13233000007,69.9999999999
1323301,13233000003,44.0
1323301,13233000004,15.0000000001
1323302,13233000001,215.2691106804
1323302,13233000006,40.7308893196
1323303,13233000002,63.9551830582
1323303,13233000003,27.0448169418
1323304,13233000006,34.0
1323305,13233000003,329.0
1323306,13233000002,47.0
1323307,13233000004,95.9999999999
1323307,13233000001,74.0
1323308,13233000005,92.0179601013
1323308,13233000002,18.0
1323308,13233000003,17.982039898700002
1323309,13233000003,122.9888503752
1323309,13233000005,120.0111496248
1323310,13233000006,368.9999999999
1323311,13233000007,73.0
1323311,13233000003,36.9999999999
13235EAST,132350ANNEX,142.0
13235NORTH,132350ANNEX,301.0000000003
13235SOUTH,132350ANNEX,364.0
132371A,13237000101,201.0
132371B,13237000101,83.0
132371B,13237000104,1.0
132372A,13237000104,76.0
132372A,13237000101,2.0
132372B,13237000104,84.0
132372B,13237000101,2.0
132373A,13237000105,55.0
132373A,13237000101,20.0
132373A,13237000104,6.0
132373B,13237000105,61.0
132373B,13237000104,5.0
132373C,13237000106,49.0
132373C,13237000104,10.0
132374A,13237000107,158.9999999999
132374B,13237000107,81.9999999999
13239G,1323900000G,193.0
13239M,1323900000M,50.0
132410436,132410RABUN,73.0
132410452,132410RABUN,100.0
132410509,132410RABUN,152.0
132410550,132410RABUN,82.0
132410556,132410RABUN,316.0
132410587,132410RABUN,266.0000000001
132410636,132410RABUN,81.0000000001
132411014,132410RABUN,49.0
132411275,132410RABUN,253.0000000001
13243131,13243000131,54.0
13243334,13243000334,109.0
13243566,13243000566,130.9597878662
13243566,13243000954,0.0402121338
13243718A,1324300718A,243.0
13243718B,1324300718B,33.0
13243934,13243000934,72.0000000001
13243947,13243000947,34.0
13243954,13243000954,80.0
13243998,13243000998,34.9999999999
13245101,13245000101,41.0
13245101,13245000304,26.0
13245102,13245000102,149.9999999999
13245103,13245000103,137.9999999999
13245104,13245000104,251.0
13245105,13245000105,22.0
13245106,13245000106,73.98476388
13245106,13245000702,1.01523612
13245106,13245000107,1.0
13245107,13245000107,112.0
13245108,13245000108,14.0
13245109,13245000109,28.0
13245110,13245000102,52.9999999999
13245111,13245000111,37.0
13245112,13245000112,156.0000000001
13245113,13245000109,44.0
13245201,13245000201,34.0
13245202,13245000202,100.0
13245202,13245000114,31.0
13245203,13245000203,111.0
13245204,13245000204,36.0
13245205,13245000105,29.0
13245205,13245000111,25.0
13245206,13245000204,33.0
13245206,13245000304,1.0
13245207,13245000207,96.0
13245208,13245000208,35.0
13245209,13245000207,75.0
13245209,13245000202,1.0
13245301,13245000301,70.0
13245302,13245000302,15.0
13245302,13245000303,1.0
13245303,13245000303,41.0
13245303,13245000301,1.0
13245304,13245000402,141.0
13245305,13245000305,8.0
13245306,13245000306,105.0000000001
13245306,13245000308,2.0
13245307,13245000307,61.0
13245308,13245000507,19.0
13245309,13245000504,29.0
13245310,13245000310,113.8634932345
13245310,13245000309,38.999999999799996
13245310,13245000402,3.0996530909
13245310,13073000032,1.0368536745
13245401,13245000607,30.0
13245401,13245000401,16.0
13245402,13245000402,54.0
13245403,13245000509,29.0
13245404,13245000405,25.0
13245404,13245000404,20.0
13245404,13245000406,1.0
13245405,13245000405,20.000000000100002
13245405,13245000809,5.0
13245406,13245000406,15.9999999998
13245407,13245000402,95.0000000001
13245407,13245000502,1.0
13245408,13245000406,10.9863706363
13245408,13245000402,1.0136293637
13245501,13245000501,22.999999999899998
13245502,13245000502,27.0
13245503,13245000503,123.0
13245504,13245000210,44.0000000001
13245505,13245000502,44.0
13245505,13245000402,2.0
13245506,13245000502,39.0
13245506,13245000501,33.0
13245507,13245000208,81.0
13245507,13245000503,1.0
13245508,13245000504,33.0
13245509,13245000504,44.0
13245601,13245000601,114.0
13245602,13245000603,49.0
13245602,13245000202,40.0
13245603,13245000603,49.0
13245604,13245000604,42.0000000001
13245604,13245000608,1.0
13245605,13245000605,32.0
13245605,13245000506,9.0
13245606,13245000605,98.0
13245606,13245000604,1.0
13245701,13245000701,62.0
13245702,13245000702,87.0
13245703,13245000703,112.0000000001
13245704,13245000308,25.000000000100002
13245705,13245000705,48.0
13245706,13245000706,67.9903586232
13245706,13245000708,9.0096413768
13245707,13245000707,75.0
13245707,13245000709,40.9999999999
13245801,13245000801,44.273141731
13245801,1324500801B,4.726858269
13245801,13245000803,1.0
13245801B,1324500801B,36.973384155
13245801B,13245000803,8.0
13245801B,13245000801,0.026615845
13245802,13245000802,126.0
13245803,13245000803,845.4483592381
13245803,13245000807,5.4228136895
13245803,13245000801,4.106812683899999
13245803,1324500801B,1.0
13245803,13245000402,0.0220143885
13245804,13245000804,97.4175415145
13245804,13245000810,26.5924941435
13245804,1324500804H,3.6002307356
13245804,13245000608,1.0
13245804,13245000807,0.3897336063
13245804H,1324500804H,134.9143357571
13245804H,13245000810,0.0734869294
13245804H,13245000804,0.0121773135
13245805,13245000115,26.0
13245805,13245000805,14.0
13245805,13245000104,2.9588779956
13245805,13245000802,1.0411220044
13245806,13245000806,34.9999999999
13245806,13245000608,28.0
13245807,13245000807,45.0
13245807,13245000803,2.0
13245808,13245000808,39.0
13245809,13245000802,69.0000000001
13247BA,132470000BA,57.0000000001
13247BT,132470000BT,56.0
13247CO,132470000CO,125.9935589477
13247CO,132470000MI,2.0
13247CO,132470000LA,1.0064410523
13247CO,132470000OT,1.0
13247FI,132470000FI,69.0
13247FS,132470000FS,62.0
13247FS,132470000OT,3.0
13247HC,132470000HC,19.0
13247HI,132470000HI,76.9957523103
13247HI,132470000OT,4.0042476896
13247LA,132470000LA,144.3128666765
13247LA,132470000CO,0.6871333235
13247LO,132470000LO,80.9999999998
13247MA,132470000MA,44.0
13247MI,132470000MI,133.2489410436
13247MI,132470000OT,8.7489249312
13247MI,132470000HI,1.0
13247MI,132470000CO,0.0021340251
13247OT,132470000OT,262.7929372599
13247OT,132470000MI,10.1310805853
13247OT,132470000HI,7.0130770578
13247OT,13217000012,2.0
13247OT,132470000FS,2.0
13247OT,132470000FI,1.0495331336
13247OT,132470000RO,1.0
13247OT,132470000SP,1.0
13247OT,132470000BT,0.0133719634
13247RO,132470000RO,95.0000000001
13247RO,132470000OT,6.0
13247SA,132470000SP,30.0
13247SA,132470000FI,25.0
13247SH,132470000BT,72.5897373835
13247SH,132470000MI,0.4102626165
13247SM,132470000SM,41.0
13247SP,132470000SP,30.000000000100002
13247SP,132470000OT,2.0
13247ST,132470000ST,40.0
1324901,13249000001,344.9999999999
1325101,13251000001,133.0
1325102,13251000009,25.0
1325102,13251000002,7.0
1325103,13251000003,137.0
1325104,13251000004,119.7358627493
1325104,13251000001,12.2641372506
1325105,13251000005,73.0
1325106,13251000006,106.0
1325106,13251000007,4.0
1325106,13251000008,1.0
1325107,13251000007,466.0
1325108,13251000008,47.0
1325108,13251000001,6.0
1325108,13251000010,2.0
1325109,13251000002,83.0
1325109,13251000007,62.0
1325109,13251000010,7.0
1325110,13251000010,105.0000000002
1325111,13251000011,138.0
1325111,13251000002,19.0
1325111,13251000009,3.0
1325111,13251000003,1.0
1325112,13251000012,55.0
1325112,13251000009,6.0
132531,13253000001,142.0
132531,13253000005,1.0
132532,13253000002,172.0
132533,13253000003,81.0
132534,13253000004,175.0
132535,13253000005,142.0
1325501,13255000001,124.9999999999
1325502,13255000002,102.9997296585
1325502,13255000017,0.0002703415
1325503,13255000004,59.0000000001
1325503,13255000017,2.0
1325503,13255000011,1.0
1325504,13255000004,65.0
1325505,13255000005,139.9634371604
1325505,13255000019,1.0365628396
1325506,13255000006,129.9999999998
1325507,13255000007,34.0000000001
1325507,13255000008,1.0
1325508,13255000008,49.9363945721
1325508,13255000006,1.0521389858
1325508,13255000007,0.0114664421
1325509,13255000009,88.0
1325510,13255000010,74.9835068028
1325510,13255000005,2.0164931971
1325510,13255000006,1.0
1325511,13255000011,98.0
1325512,13255000012,62.0
1325513,13255000013,100.0
1325514,13255000014,106.0
1325514,13255000016,6.0
1325515,13255000012,41.0
1325516,13255000016,81.0
1325516,13255000001,3.0
1325516,13255000005,2.0
1325517,13255000017,107.715170719
1325517,13255000004,2.2839201423
1325517,13255000011,1.0
1325517,13255000002,0.0009091386
1325518,13255000016,39.0
1325519,13255000019,130.0036684018
1325519,13255000005,1.9107678536
1325519,13255000001,0.0855637445
1325520,13255000020,52.0
1325521,13255000021,56.0
132571,13257000001,350.9999999999
132572,13257000002,136.9999999998
132573,13257000003,311.0000000003
132574,13257000004,79.9999999999
132575,13257000005,54.1889766128
132575,13011000005,2.8110233872
132576,13257000006,138.0
132577,13257000007,166.9999999999
132578,13257000008,207.0000000002
1325902,13259000002,296.0
1325904,13259000005,125.0
1325905,13259000005,322.9999999998
1325906,13259000005,171.0
1326115,13261000015,215.0
1326117,13261000017,112.0
1326128,13261000028,83.0
1326129,13261000029,105.9165235413
1326129,1326100E-27,1.8841577959
1326129,132610C1-27,1.1158422041
1326129,13261000028,0.0834764587
13261C1-27,132610C1-27,180.1402010889
13261C1-27,13261000029,2.0
13261C1-27,1326100E-27,1.8597989111
