county,precinct,office,district,party,candidate,total_votes
Upson,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,155
Upson,,Commissioner of Insurance,,Republican,John King (I),7040
Upson,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2922
Upson,,State School Superintendent,,Republican,Richard Woods (I),7053
Upson,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2962
Upson,,Commissioner of Labor,,Republican,Bruce Thompson,6933
Upson,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2883
Upson,,Commissioner of Labor,,Libertarian,Emily Anderson,170
Walker,,U.S. Senate,,Republican,Herschel Junior Walker,17064
Walker,,U.S. Senate,,Democrat,Raphael Warnock (I),4377
Walker,,U.S. Senate,,Libertarian,Chase Oliver,531
Walker,,Governor,,Republican,Brian Kemp (I),18414
Walker,,Governor,,Democrat,Stacey Abrams,3505
Walker,,Governor,,Libertarian,Shane Hazel,198
Walker,,Lieutenant Governor,,Republican,Burt Jones,17609
Walker,,Lieutenant Governor,,Democrat,Charlie Bailey,3812
Walker,,Lieutenant Governor,,Libertarian,Ryan Graham,446
Walker,,Secretary of State,,Republican,Brad Raffensperger (I),17838
Walker,,Secretary of State,,Democrat,Bee Nguyen,3197
Walker,,Secretary of State,,Libertarian,Ted Metz,777
Walker,,Attorney General,,Republican,Chris Carr (I),17706
Walker,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3866
Walker,,Attorney General,,Libertarian,Martin Cowen,341
Walker,,Commissioner of Agriculture,,Republican,Tyler Harper,17826
Walker,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,3600
Walker,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,447
Walker,,Commissioner of Insurance,,Republican,John King (I),18039
Walker,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,3740
Walker,,State School Superintendent,,Republican,Richard Woods (I),18085
Walker,,State School Superintendent,,Democrat,Alisha Thomas Searcy,3757
Walker,,Commissioner of Labor,,Republican,Bruce Thompson,17666
Walker,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",3697
Walker,,Commissioner of Labor,,Libertarian,Emily Anderson,462
Walton,,U.S. Senate,,Republican,Herschel Junior Walker,30553
Walton,,U.S. Senate,,Democrat,Raphael Warnock (I),10702
Walton,,U.S. Senate,,Libertarian,Chase Oliver,1004
Walton,,Governor,,Republican,Brian Kemp (I),32567
Walton,,Governor,,Democrat,Stacey Abrams,9573
Walton,,Governor,,Libertarian,Shane Hazel,312
Walton,,Lieutenant Governor,,Republican,Burt Jones,31548
Walton,,Lieutenant Governor,,Democrat,Charlie Bailey,9761
Walton,,Lieutenant Governor,,Libertarian,Ryan Graham,823
Walton,,Secretary of State,,Republican,Brad Raffensperger (I),31332
Walton,,Secretary of State,,Democrat,Bee Nguyen,9208
Walton,,Secretary of State,,Libertarian,Ted Metz,1472
Walton,,Attorney General,,Republican,Chris Carr (I),31648
Walton,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",9912
Walton,,Attorney General,,Libertarian,Martin Cowen,625
Walton,,Commissioner of Agriculture,,Republican,Tyler Harper,32034
Walton,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,9212
Walton,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,855
Walton,,Commissioner of Insurance,,Republican,John King (I),32401
Walton,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,9616
Walton,,State School Superintendent,,Republican,Richard Woods (I),32483
Walton,,State School Superintendent,,Democrat,Alisha Thomas Searcy,9580
Walton,,Commissioner of Labor,,Republican,Bruce Thompson,31751
Walton,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",9345
Walton,,Commissioner of Labor,,Libertarian,Emily Anderson,980
Ware,,U.S. Senate,,Republican,Herschel Junior Walker,7567
Ware,,U.S. Senate,,Democrat,Raphael Warnock (I),2976
Ware,,U.S. Senate,,,Chase Oliver (L),161
Ware,,Governor,,Republican,Brian Kemp (I),7855
Ware,,Governor,,Democrat,Stacey Abrams,2828
Ware,,Governor,,,Shane Hazel (L),69
Ware,,Lieutenant Governor,,Republican,Burt Jones,7657
Ware,,Lieutenant Governor,,Democrat,Charlie Bailey,2792
Ware,,Lieutenant Governor,,,Ryan Graham (L),162
Ware,,Secretary of State,,Republican,Brad Raffensperger (I),7633
Ware,,Secretary of State,,Democrat,Bee Nguyen,2625
Ware,,Secretary of State,,,Ted Metz (L),314
Ware,,Attorney General,,Republican,Chris Carr (I),7691
Ware,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2827
Ware,,Attorney General,,,Martin Cowen (L),132
Ware,,Commissioner of Agriculture,,Republican,Tyler Harper,7821
Ware,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,2709
Ware,,Commissioner of Agriculture,,,David Raudabaugh (L),136
Ware,,Commissioner of Insurance,,Republican,John King (I),7789
Ware,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2834
Ware,,State School Superintendent,,Republican,Richard Woods (I),7832
Ware,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2799
Ware,,Commissioner of Labor,,Republican,Bruce Thompson,7656
Ware,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2736
Ware,,Commissioner of Labor,,,Emily Anderson (L),252
Warren,,U.S. Senate,,Republican,Herschel Junior Walker,1007
Warren,,U.S. Senate,,Democrat,Raphael Warnock (I),1117
Warren,,U.S. Senate,,Libertarian,Chase Oliver,25
Warren,,Governor,,Republican,Brian Kemp (I),1063
Warren,,Governor,,Democrat,Stacey Abrams,1081
Warren,,Governor,,Libertarian,Shane Hazel,13
Warren,,Lieutenant Governor,,Republican,Burt Jones,1044
Warren,,Lieutenant Governor,,Democrat,Charlie Bailey,1026
Warren,,Lieutenant Governor,,Libertarian,Ryan Graham,41
Warren,,Secretary of State,,Republican,Brad Raffensperger (I),1045
Warren,,Secretary of State,,Democrat,Bee Nguyen,1008
Warren,,Secretary of State,,Libertarian,Ted Metz,60
Warren,,Attorney General,,Republican,Chris Carr (I),1030
Warren,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1061
Warren,,Attorney General,,Libertarian,Martin Cowen,25
Warren,,Commissioner of Agriculture,,Republican,Tyler Harper,1031
Warren,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1051
Warren,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,31
Warren,,Commissioner of Insurance,,Republican,John King (I),1046
Warren,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1054
Warren,,State School Superintendent,,Republican,Richard Woods (I),1061
Warren,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1051
Warren,,Commissioner of Labor,,Republican,Bruce Thompson,1049
Warren,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1033
Warren,,Commissioner of Labor,,Libertarian,Emily Anderson,30
Washington,,U.S. Senate,,Republican,Herschel Junior Walker,3904
Washington,,U.S. Senate,,Democrat,Raphael Warnock (I),3793
Washington,,U.S. Senate,,Libertarian,Chase Oliver,66
Washington,,Governor,,Republican,Brian Kemp (I),4098
Washington,,Governor,,Democrat,Stacey Abrams,3665
Washington,,Governor,,Libertarian,Shane Hazel,31
Washington,,Lieutenant Governor,,Republican,Burt Jones,3982
Washington,,Lieutenant Governor,,Democrat,Charlie Bailey,3493
Washington,,Lieutenant Governor,,Libertarian,Ryan Graham,87
Washington,,Secretary of State,,Republican,Brad Raffensperger (I),4011
Washington,,Secretary of State,,Democrat,Bee Nguyen,3404
Washington,,Secretary of State,,Libertarian,Ted Metz,138
Washington,,Attorney General,,Republican,Chris Carr (I),3945
Washington,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3603
Washington,,Attorney General,,Libertarian,Martin Cowen,58
Washington,,Commissioner of Agriculture,,Republican,Tyler Harper,3983
Washington,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,3504
Washington,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,94
Washington,,Commissioner of Insurance,,Republican,John King (I),4008
Washington,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,3562
Washington,,State School Superintendent,,Republican,Richard Woods (I),4007
Washington,,State School Superintendent,,Democrat,Alisha Thomas Searcy,3580
Washington,,Commissioner of Labor,,Republican,Bruce Thompson,3913
Washington,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",3549
Washington,,Commissioner of Labor,,Libertarian,Emily Anderson,93
Wayne,,U.S. Senate,,Republican,Herschel Junior Walker,7838
Wayne,,U.S. Senate,,Democrat,Raphael Warnock (I),2014
Wayne,,U.S. Senate,,Libertarian,Chase Oliver,136
Wayne,,Governor,,Republican,Brian Kemp (I),8170
Wayne,,Governor,,Democrat,Stacey Abrams,1796
Wayne,,Governor,,Libertarian,Shane Hazel,59
Wayne,,Lieutenant Governor,,Republican,Burt Jones,7973
Wayne,,Lieutenant Governor,,Democrat,Charlie Bailey,1810
Wayne,,Lieutenant Governor,,Libertarian,Ryan Graham,146
Wayne,,Secretary of State,,Republican,Brad Raffensperger (I),7890
Wayne,,Secretary of State,,Democrat,Bee Nguyen,1707
Wayne,,Secretary of State,,Libertarian,Ted Metz,282
Wayne,,Attorney General,,Republican,Chris Carr (I),7983
Wayne,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1870
Wayne,,Attorney General,,Libertarian,Martin Cowen,98
Wayne,,Commissioner of Agriculture,,Republican,Tyler Harper,8042
Wayne,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1769
Wayne,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,133
Wayne,,Commissioner of Insurance,,Republican,John King (I),8102
Wayne,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1828
Wayne,,State School Superintendent,,Republican,Richard Woods (I),8128
Wayne,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1815
Wayne,,Commissioner of Labor,,Republican,Bruce Thompson,7962
Wayne,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr.",1811
Wayne,,Commissioner of Labor,,Libertarian,Emily Anderson,154
Webster,,U.S. Senate,,Republican,Herschel Junior Walker,676
Webster,,U.S. Senate,,Democrat,Raphael Warnock (I),442
Webster,,U.S. Senate,,Libertarian,Chase Oliver,7
Webster,,Governor,,Republican,Brian Kemp (I),708
Webster,,Governor,,Democrat,Stacey Abrams,425
Webster,,Governor,,Libertarian,Shane Hazel,3
Webster,,Lieutenant Governor,,Republican,Burt Jones,678
Webster,,Lieutenant Governor,,Democrat,Charlie Bailey,401
Webster,,Lieutenant Governor,,Libertarian,Ryan Graham,8
Webster,,Secretary of State,,Republican,Brad Raffensperger (I),683
Webster,,Secretary of State,,Democrat,Bee Nguyen,381
Webster,,Secretary of State,,Libertarian,Ted Metz,27
Webster,,Attorney General,,Republican,Chris Carr (I),687
Webster,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",408
Webster,,Attorney General,,Libertarian,Martin Cowen,6
Webster,,Commissioner of Agriculture,,Republican,Tyler Harper,691
Webster,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,395
Webster,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,10
Webster,,Commissioner of Insurance,,Republican,John King (I),695
Webster,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,402
Webster,,State School Superintendent,,Republican,Richard Woods (I),703
Webster,,State School Superintendent,,Democrat,Alisha Thomas Searcy,394
Webster,,Commissioner of Labor,,Republican,Bruce Thompson,688
Webster,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",401
Webster,,Commissioner of Labor,,Libertarian,Emily Anderson,5
Wheeler,,U.S. Senate,,Republican,Herschel Junior Walker,1266
Wheeler,,U.S. Senate,,Democrat,Raphael Warnock (I),534
Wheeler,,U.S. Senate,,Libertarian,Chase Oliver,17
Wheeler,,Governor,,Republican,Brian Kemp (I),1318
Wheeler,,Governor,,Democrat,Stacey Abrams,501
Wheeler,,Governor,,Libertarian,Shane Hazel,7
Wheeler,,Lieutenant Governor,,Republican,Burt Jones,1285
Wheeler,,Lieutenant Governor,,Democrat,Charlie Bailey,490
Wheeler,,Lieutenant Governor,,Libertarian,Ryan Graham,27
Wheeler,,Secretary of State,,Republican,Brad Raffensperger (I),1272
Wheeler,,Secretary of State,,Democrat,Bee Nguyen,479
Wheeler,,Secretary of State,,Libertarian,Ted Metz,47
Wheeler,,Attorney General,,Republican,Chris Carr (I),1294
Wheeler,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",485
Wheeler,,Attorney General,,Libertarian,Martin Cowen,18
Wheeler,,Commissioner of Agriculture,,Republican,Tyler Harper,1306
Wheeler,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,474
Wheeler,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,24
Wheeler,,Commissioner of Insurance,,Republican,John King (I),1315
Wheeler,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,482
Wheeler,,State School Superintendent,,Republican,Richard Woods (I),1312
Wheeler,,State School Superintendent,,Democrat,Alisha Thomas Searcy,483
Wheeler,,Commissioner of Labor,,Republican,Bruce Thompson,1296
Wheeler,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",490
Wheeler,,Commissioner of Labor,,Libertarian,Emily Anderson,19
White,,U.S. Senate,,Republican,Herschel Junior Walker,10249
White,,U.S. Senate,,Democrat,Raphael Warnock (I),2063
White,,U.S. Senate,,Libertarian,Chase Oliver,348
White,,Governor,,Republican,Brian Kemp (I),10999
White,,Governor,,Democrat,Stacey Abrams,1618
White,,Governor,,Libertarian,Shane Hazel,113
White,,Lieutenant Governor,,Republican,Burt Jones,10587
White,,Lieutenant Governor,,Democrat,Charlie Bailey,1829
White,,Lieutenant Governor,,Libertarian,Ryan Graham,259
White,,Secretary of State,,Republican,Brad Raffensperger (I),10434
White,,Secretary of State,,Democrat,Bee Nguyen,1589
White,,Secretary of State,,Libertarian,Ted Metz,574
White,,Attorney General,,Republican,Chris Carr (I),10621
White,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1836
White,,Attorney General,,Libertarian,Martin Cowen,202
White,,Commissioner of Agriculture,,Republican,Tyler Harper,10770
White,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1605
White,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,283
White,,Commissioner of Insurance,,Republican,John King (I),10882
White,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1727
White,,State School Superintendent,,Republican,Richard Woods (I),10903
White,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1740
White,,Commissioner of Labor,,Republican,Bruce Thompson,10641
White,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1677
White,,Commissioner of Labor,,Libertarian,Emily Anderson,315
Whitfield,,U.S. Senate,,Republican,Herschel Junior Walker,19387
Whitfield,,U.S. Senate,,Democrat,Raphael Warnock (I),6904
Whitfield,,U.S. Senate,,Libertarian,Chase Oliver,597
Whitfield,,Governor,,Republican,Brian Kemp (I),20919
Whitfield,,Governor,,Democrat,Stacey Abrams,5874
Whitfield,,Governor,,Libertarian,Shane Hazel,221
Whitfield,,Lieutenant Governor,,Republican,Burt Jones,19983
Whitfield,,Lieutenant Governor,,Democrat,Charlie Bailey,6130
Whitfield,,Lieutenant Governor,,Libertarian,Ryan Graham,532
Whitfield,,Secretary of State,,Republican,Brad Raffensperger (I),20301
Whitfield,,Secretary of State,,Democrat,Bee Nguyen,5458
Whitfield,,Secretary of State,,Libertarian,Ted Metz,832
Whitfield,,Attorney General,,Republican,Chris Carr (I),20159
Whitfield,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",6139
Whitfield,,Attorney General,,Libertarian,Martin Cowen,392
Whitfield,,Commissioner of Agriculture,,Republican,Tyler Harper,20313
Whitfield,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,5793
Whitfield,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,514
Whitfield,,Commissioner of Insurance,,Republican,John King (I),20596
Whitfield,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,5965
Whitfield,,State School Superintendent,,Republican,Richard Woods (I),20640
Whitfield,,State School Superintendent,,Democrat,Alisha Thomas Searcy,5979
Whitfield,,Commissioner of Labor,,Republican,Bruce Thompson,20128
Whitfield,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",5891
Whitfield,,Commissioner of Labor,,Libertarian,Emily Anderson,552
Wilcox,,U.S. Senate,,Republican,Herschel Junior Walker,1947
Wilcox,,U.S. Senate,,Democrat,Raphael Warnock (I),644
Wilcox,,U.S. Senate,,Libertarian,Chase Oliver,22
Wilcox,,Governor,,Republican,Brian Kemp (I),1998
Wilcox,,Governor,,Democrat,Stacey Abrams,613
Wilcox,,Governor,,Libertarian,Shane Hazel,10
Wilcox,,Lieutenant Governor,,Republican,Burt Jones,1970
Wilcox,,Lieutenant Governor,,Democrat,Charlie Bailey,573
Wilcox,,Lieutenant Governor,,Libertarian,Ryan Graham,31
Wilcox,,Secretary of State,,Republican,Brad Raffensperger (I),1925
Wilcox,,Secretary of State,,Democrat,Bee Nguyen,558
Wilcox,,Secretary of State,,Libertarian,Ted Metz,69
Wilcox,,Attorney General,,Republican,Chris Carr (I),1968
Wilcox,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",605
Wilcox,,Attorney General,,Libertarian,Martin Cowen,21
Wilcox,,Commissioner of Agriculture,,Republican,Tyler Harper,1984
Wilcox,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,576
Wilcox,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,33
Wilcox,,Commissioner of Insurance,,Republican,John King (I),1979
Wilcox,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,602
Wilcox,,State School Superintendent,,Republican,Richard Woods (I),1989
Wilcox,,State School Superintendent,,Democrat,Alisha Thomas Searcy,598
Wilcox,,Commissioner of Labor,,Republican,Bruce Thompson,1965
Wilcox,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",592
Wilcox,,Commissioner of Labor,,Libertarian,Emily Anderson,37
Wilkes,,U.S. Senate,,Republican,Herschel Junior Walker,2402
Wilkes,,U.S. Senate,,Democrat,Raphael Warnock (I),1680
Wilkes,,U.S. Senate,,Libertarian,Chase Oliver,46
Wilkes,,Governor,,Republican,Brian Kemp (I),2545
Wilkes,,Governor,,Democrat,Stacey Abrams,1583
Wilkes,,Governor,,Libertarian,Shane Hazel,20
Wilkes,,Lieutenant Governor,,Republican,Burt Jones,2465
Wilkes,,Lieutenant Governor,,Democrat,Charlie Bailey,1537
Wilkes,,Lieutenant Governor,,Libertarian,Ryan Graham,52
Wilkes,,Secretary of State,,Republican,Brad Raffensperger (I),2449
Wilkes,,Secretary of State,,Democrat,Bee Nguyen,1474
Wilkes,,Secretary of State,,Libertarian,Ted Metz,109
Wilkes,,Attorney General,,Republican,Chris Carr (I),2448
Wilkes,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1579
Wilkes,,Attorney General,,Libertarian,Martin Cowen,42
Wilkes,,Commissioner of Agriculture,,Republican,Tyler Harper,2476
Wilkes,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1504
Wilkes,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,79
Wilkes,,Commissioner of Insurance,,Republican,John King (I),2512
Wilkes,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1537
Wilkes,,State School Superintendent,,Republican,Richard Woods (I),2545
Wilkes,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1527
Wilkes,,Commissioner of Labor,,Republican,Bruce Thompson,2480
Wilkes,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1525
Wilkes,,Commissioner of Labor,,Libertarian,Emily Anderson,63
Wilkinson,,U.S. Senate,,Republican,Herschel Junior Walker,2272
Wilkinson,,U.S. Senate,,Democrat,Raphael Warnock (I),1728
Wilkinson,,U.S. Senate,,Libertarian,Chase Oliver,43
Wilkinson,,Governor,,Republican,Brian Kemp (I),2366
Wilkinson,,Governor,,Democrat,Stacey Abrams,1673
