county,precinct,office,district,party,candidate,total_votes
DeKalb,Scott,President,,Libertarian,Jo Jorgensen,36
DeKalb,Shaw-Robert Shaw Elem,President,,Republican,Donald J. Trump (I),171
DeKalb,Shaw-Robert Shaw Elem,President,,Democrat,Joseph R. Biden,1647
DeKalb,Shaw-Robert Shaw Elem,President,,Libertarian,Jo Jorgensen,22
DeKalb,Stone Mountain Elem,President,,Republican,Donald J. Trump (I),384
DeKalb,Stone Mountain Elem,President,,Democrat,Joseph R. Biden,1185
DeKalb,Stone Mountain Elem,President,,Libertarian,Jo Jorgensen,10
DeKalb,Silver Lake,President,,Republican,Donald J. Trump (I),1522
DeKalb,Silver Lake,President,,Democrat,Joseph R. Biden,2173
DeKalb,Silver Lake,President,,Libertarian,Jo Jorgensen,52
DeKalb,Skyland,President,,Republican,Donald J. Trump (I),650
DeKalb,Skyland,President,,Democrat,Joseph R. Biden,990
DeKalb,Skyland,President,,Libertarian,Jo Jorgensen,29
DeKalb,Snapfinger Elem,President,,Republican,Donald J. Trump (I),63
DeKalb,Snapfinger Elem,President,,Democrat,Joseph R. Biden,1269
DeKalb,Snapfinger Elem,President,,Libertarian,Jo Jorgensen,10
DeKalb,Smoke Rise,President,,Republican,Donald J. Trump (I),672
DeKalb,Smoke Rise,President,,Democrat,Joseph R. Biden,1058
DeKalb,Smoke Rise,President,,Libertarian,Jo Jorgensen,22
DeKalb,Stone Mtn Middle,President,,Republican,Donald J. Trump (I),131
DeKalb,Stone Mtn Middle,President,,Democrat,Joseph R. Biden,1208
DeKalb,Stone Mtn Middle,President,,Libertarian,Jo Jorgensen,20
DeKalb,Stone Mill Elem,President,,Republican,Donald J. Trump (I),133
DeKalb,Stone Mill Elem,President,,Democrat,Joseph R. Biden,1445
DeKalb,Stone Mill Elem,President,,Libertarian,Jo Jorgensen,18
DeKalb,Shadow Rock Elem,President,,Republican,Donald J. Trump (I),156
DeKalb,Shadow Rock Elem,President,,Democrat,Joseph R. Biden,2853
DeKalb,Shadow Rock Elem,President,,Libertarian,Jo Jorgensen,16
DeKalb,Stoneview Elem,President,,Republican,Donald J. Trump (I),71
DeKalb,Stoneview Elem,President,,Democrat,Joseph R. Biden,904
DeKalb,Stoneview Elem,President,,Libertarian,Jo Jorgensen,7
DeKalb,Salem Middle,President,,Republican,Donald J. Trump (I),95
DeKalb,Salem Middle,President,,Democrat,Joseph R. Biden,2436
DeKalb,Salem Middle,President,,Libertarian,Jo Jorgensen,21
DeKalb,Shamrock,President,,Republican,Donald J. Trump (I),299
DeKalb,Shamrock,President,,Democrat,Joseph R. Biden,1029
DeKalb,Shamrock,President,,Libertarian,Jo Jorgensen,10
DeKalb,South Deshon,President,,Republican,Donald J. Trump (I),95
DeKalb,South Deshon,President,,Democrat,Joseph R. Biden,2156
DeKalb,South Deshon,President,,Libertarian,Jo Jorgensen,15
DeKalb,Stone Mtn Champion,President,,Republican,Donald J. Trump (I),184
DeKalb,Stone Mtn Champion,President,,Democrat,Joseph R. Biden,1502
DeKalb,Stone Mtn Champion,President,,Libertarian,Jo Jorgensen,23
DeKalb,Stone Mtn,President,,Republican,Donald J. Trump (I),183
DeKalb,Stone Mtn,President,,Democrat,Joseph R. Biden,801
DeKalb,Stone Mtn,President,,Libertarian,Jo Jorgensen,9
DeKalb,Snapfinger Road N,President,,Republican,Donald J. Trump (I),69
DeKalb,Snapfinger Road N,President,,Democrat,Joseph R. Biden,1395
DeKalb,Snapfinger Road N,President,,Libertarian,Jo Jorgensen,8
DeKalb,Snapfinger Road S,President,,Republican,Donald J. Trump (I),62
DeKalb,Snapfinger Road S,President,,Democrat,Joseph R. Biden,1300
DeKalb,Snapfinger Road S,President,,Libertarian,Jo Jorgensen,13
DeKalb,Stephenson Middle,President,,Republican,Donald J. Trump (I),154
DeKalb,Stephenson Middle,President,,Democrat,Joseph R. Biden,2431
DeKalb,Stephenson Middle,President,,Libertarian,Jo Jorgensen,14
DeKalb,South Hairston,President,,Republican,Donald J. Trump (I),106
DeKalb,South Hairston,President,,Democrat,Joseph R. Biden,2064
DeKalb,South Hairston,President,,Libertarian,Jo Jorgensen,17
DeKalb,Stephenson High,President,,Republican,Donald J. Trump (I),159
DeKalb,Stephenson High,President,,Democrat,Joseph R. Biden,2219
DeKalb,Stephenson High,President,,Libertarian,Jo Jorgensen,19
DeKalb,Stonecrest Library,President,,Republican,Donald J. Trump (I),102
DeKalb,Stonecrest Library,President,,Democrat,Joseph R. Biden,2285
DeKalb,Stonecrest Library,President,,Libertarian,Jo Jorgensen,13
DeKalb,Snapfinger Road,President,,Republican,Donald J. Trump (I),116
DeKalb,Snapfinger Road,President,,Democrat,Joseph R. Biden,3499
DeKalb,Snapfinger Road,President,,Libertarian,Jo Jorgensen,16
DeKalb,Terry Mill,President,,Republican,Donald J. Trump (I),96
DeKalb,Terry Mill,President,,Democrat,Joseph R. Biden,1777
DeKalb,Terry Mill,President,,Libertarian,Jo Jorgensen,17
DeKalb,Toney Elem,President,,Republican,Donald J. Trump (I),43
DeKalb,Toney Elem,President,,Democrat,Joseph R. Biden,984
DeKalb,Toney Elem,President,,Libertarian,Jo Jorgensen,6
DeKalb,Tucker Library,President,,Republican,Donald J. Trump (I),987
DeKalb,Tucker Library,President,,Democrat,Joseph R. Biden,1750
DeKalb,Tucker Library,President,,Libertarian,Jo Jorgensen,52
DeKalb,Tilly Mill Road,President,,Republican,Donald J. Trump (I),609
DeKalb,Tilly Mill Road,President,,Democrat,Joseph R. Biden,674
DeKalb,Tilly Mill Road,President,,Libertarian,Jo Jorgensen,15
DeKalb,Tucker,President,,Republican,Donald J. Trump (I),609
DeKalb,Tucker,President,,Democrat,Joseph R. Biden,1521
DeKalb,Tucker,President,,Libertarian,Jo Jorgensen,22
DeKalb,Valley Brook,President,,Republican,Donald J. Trump (I),152
DeKalb,Valley Brook,President,,Democrat,Joseph R. Biden,643
DeKalb,Valley Brook,President,,Libertarian,Jo Jorgensen,11
DeKalb,Wadsworth,President,,Republican,Donald J. Trump (I),82
DeKalb,Wadsworth,President,,Democrat,Joseph R. Biden,1825
DeKalb,Wadsworth,President,,Libertarian,Jo Jorgensen,15
DeKalb,Wesley Chapel Library,President,,Republican,Donald J. Trump (I),73
DeKalb,Wesley Chapel Library,President,,Democrat,Joseph R. Biden,2029
DeKalb,Wesley Chapel Library,President,,Libertarian,Jo Jorgensen,13
DeKalb,Woodrow Road,President,,Republican,Donald J. Trump (I),124
DeKalb,Woodrow Road,President,,Democrat,Joseph R. Biden,1805
DeKalb,Woodrow Road,President,,Libertarian,Jo Jorgensen,15
DeKalb,Winnona Park,President,,Republican,Donald J. Trump (I),162
DeKalb,Winnona Park,President,,Democrat,Joseph R. Biden,1518
DeKalb,Winnona Park,President,,Libertarian,Jo Jorgensen,22
DeKalb,Woodridge Elem,President,,Republican,Donald J. Trump (I),140
DeKalb,Woodridge Elem,President,,Democrat,Joseph R. Biden,2113
DeKalb,Woodridge Elem,President,,Libertarian,Jo Jorgensen,19
DeKalb,Warren Tech,President,,Republican,Donald J. Trump (I),248
DeKalb,Warren Tech,President,,Democrat,Joseph R. Biden,665
DeKalb,Warren Tech,President,,Libertarian,Jo Jorgensen,11
DeKalb,Woodward,President,,Republican,Donald J. Trump (I),542
DeKalb,Woodward,President,,Democrat,Joseph R. Biden,1779
DeKalb,Woodward,President,,Libertarian,Jo Jorgensen,33
DeKalb,White Oak,President,,Republican,Donald J. Trump (I),62
DeKalb,White Oak,President,,Democrat,Joseph R. Biden,1461
DeKalb,White Oak,President,,Libertarian,Jo Jorgensen,10
DeKalb,Winters Chapel,President,,Republican,Donald J. Trump (I),532
DeKalb,Winters Chapel,President,,Democrat,Joseph R. Biden,652
DeKalb,Winters Chapel,President,,Libertarian,Jo Jorgensen,19
DeKalb,Wynbrooke Elem,President,,Republican,Donald J. Trump (I),162
DeKalb,Wynbrooke Elem,President,,Democrat,Joseph R. Biden,2394
DeKalb,Wynbrooke Elem,President,,Libertarian,Jo Jorgensen,11
DeKalb,Young Road,President,,Republican,Donald J. Trump (I),57
DeKalb,Young Road,President,,Democrat,Joseph R. Biden,1289
DeKalb,Young Road,President,,Libertarian,Jo Jorgensen,16
DeKalb,Allgood Elem,U.S. Senate,,Republican,David A. Perdue (I),189
DeKalb,Allgood Elem,U.S. Senate,,Democrat,Jon Ossoff,1682
DeKalb,Allgood Elem,U.S. Senate,,Libertarian,Shane Hazel,39
DeKalb,Ashford Park Elem,U.S. Senate,,Republican,David A. Perdue (I),1008
DeKalb,Ashford Park Elem,U.S. Senate,,Democrat,Jon Ossoff,946
DeKalb,Ashford Park Elem,U.S. Senate,,Libertarian,Shane Hazel,45
DeKalb,Austin,U.S. Senate,,Republican,David A. Perdue (I),1225
DeKalb,Austin,U.S. Senate,,Democrat,Jon Ossoff,949
DeKalb,Austin,U.S. Senate,,Libertarian,Shane Hazel,29
DeKalb,Avondale,U.S. Senate,,Republican,David A. Perdue (I),586
DeKalb,Avondale,U.S. Senate,,Democrat,Jon Ossoff,1881
DeKalb,Avondale,U.S. Senate,,Libertarian,Shane Hazel,58
DeKalb,Austin Drive,U.S. Senate,,Republican,David A. Perdue (I),90
DeKalb,Austin Drive,U.S. Senate,,Democrat,Jon Ossoff,1250
DeKalb,Austin Drive,U.S. Senate,,Libertarian,Shane Hazel,41
DeKalb,Ashford Dunwoody Rd,U.S. Senate,,Republican,David A. Perdue (I),1133
DeKalb,Ashford Dunwoody Rd,U.S. Senate,,Democrat,Jon Ossoff,1318
DeKalb,Ashford Dunwoody Rd,U.S. Senate,,Libertarian,Shane Hazel,39
DeKalb,Ashford Parkside,U.S. Senate,,Republican,David A. Perdue (I),1153
DeKalb,Ashford Parkside,U.S. Senate,,Democrat,Jon Ossoff,1573
DeKalb,Ashford Parkside,U.S. Senate,,Libertarian,Shane Hazel,50
DeKalb,Avondale High,U.S. Senate,,Republican,David A. Perdue (I),294
DeKalb,Avondale High,U.S. Senate,,Democrat,Jon Ossoff,2144
DeKalb,Avondale High,U.S. Senate,,Libertarian,Shane Hazel,49
DeKalb,Boulevard,U.S. Senate,,Republican,David A. Perdue (I),308
DeKalb,Boulevard,U.S. Senate,,Democrat,Jon Ossoff,3243
DeKalb,Boulevard,U.S. Senate,,Libertarian,Shane Hazel,62
DeKalb,Briar Vista Elem,U.S. Senate,,Republican,David A. Perdue (I),489
DeKalb,Briar Vista Elem,U.S. Senate,,Democrat,Jon Ossoff,1705
DeKalb,Briar Vista Elem,U.S. Senate,,Libertarian,Shane Hazel,46
DeKalb,Briarlake Elem,U.S. Senate,,Republican,David A. Perdue (I),538
DeKalb,Briarlake Elem,U.S. Senate,,Democrat,Jon Ossoff,915
DeKalb,Briarlake Elem,U.S. Senate,,Libertarian,Shane Hazel,33
DeKalb,Briarwood,U.S. Senate,,Republican,David A. Perdue (I),688
DeKalb,Briarwood,U.S. Senate,,Democrat,Jon Ossoff,1071
DeKalb,Briarwood,U.S. Senate,,Libertarian,Shane Hazel,38
DeKalb,Brockett Elem,U.S. Senate,,Republican,David A. Perdue (I),567
DeKalb,Brockett Elem,U.S. Senate,,Democrat,Jon Ossoff,1344
DeKalb,Brockett Elem,U.S. Senate,,Libertarian,Shane Hazel,42
DeKalb,Briarcliff,U.S. Senate,,Republican,David A. Perdue (I),824
DeKalb,Briarcliff,U.S. Senate,,Democrat,Jon Ossoff,1459
DeKalb,Briarcliff,U.S. Senate,,Libertarian,Shane Hazel,49
DeKalb,Brockett,U.S. Senate,,Republican,David A. Perdue (I),560
DeKalb,Brockett,U.S. Senate,,Democrat,Jon Ossoff,1309
DeKalb,Brockett,U.S. Senate,,Libertarian,Shane Hazel,52
DeKalb,Brookhaven,U.S. Senate,,Republican,David A. Perdue (I),1247
DeKalb,Brookhaven,U.S. Senate,,Democrat,Jon Ossoff,1484
DeKalb,Brookhaven,U.S. Senate,,Libertarian,Shane Hazel,58
DeKalb,Browns Mill Elem,U.S. Senate,,Republican,David A. Perdue (I),98
DeKalb,Browns Mill Elem,U.S. Senate,,Democrat,Jon Ossoff,2611
DeKalb,Browns Mill Elem,U.S. Senate,,Libertarian,Shane Hazel,44
DeKalb,Bouldercrest Road,U.S. Senate,,Republican,David A. Perdue (I),55
DeKalb,Bouldercrest Road,U.S. Senate,,Democrat,Jon Ossoff,1270
DeKalb,Bouldercrest Road,U.S. Senate,,Libertarian,Shane Hazel,15
DeKalb,Bethune Middle,U.S. Senate,,Republican,David A. Perdue (I),128
DeKalb,Bethune Middle,U.S. Senate,,Democrat,Jon Ossoff,2638
DeKalb,Bethune Middle,U.S. Senate,,Libertarian,Shane Hazel,38
DeKalb,Burgess Elem,U.S. Senate,,Republican,David A. Perdue (I),193
DeKalb,Burgess Elem,U.S. Senate,,Democrat,Jon Ossoff,2376
DeKalb,Burgess Elem,U.S. Senate,,Libertarian,Shane Hazel,50
DeKalb,Columbia Drive,U.S. Senate,,Republican,David A. Perdue (I),58
DeKalb,Columbia Drive,U.S. Senate,,Democrat,Jon Ossoff,1247
DeKalb,Columbia Drive,U.S. Senate,,Libertarian,Shane Hazel,26
DeKalb,Canby Lane Elem,U.S. Senate,,Republican,David A. Perdue (I),55
DeKalb,Canby Lane Elem,U.S. Senate,,Democrat,Jon Ossoff,1171
DeKalb,Canby Lane Elem,U.S. Senate,,Libertarian,Shane Hazel,31
DeKalb,Columbia Elem,U.S. Senate,,Republican,David A. Perdue (I),28
DeKalb,Columbia Elem,U.S. Senate,,Democrat,Jon Ossoff,707
DeKalb,Columbia Elem,U.S. Senate,,Libertarian,Shane Hazel,7
DeKalb,Cedar Grove Elem,U.S. Senate,,Republican,David A. Perdue (I),86
DeKalb,Cedar Grove Elem,U.S. Senate,,Democrat,Jon Ossoff,2519
DeKalb,Cedar Grove Elem,U.S. Senate,,Libertarian,Shane Hazel,49
DeKalb,Chamblee,U.S. Senate,,Republican,David A. Perdue (I),526
DeKalb,Chamblee,U.S. Senate,,Democrat,Jon Ossoff,1061
DeKalb,Chamblee,U.S. Senate,,Libertarian,Shane Hazel,52
DeKalb,Candler-Murphey Candler Elem,U.S. Senate,,Republican,David A. Perdue (I),159
DeKalb,Candler-Murphey Candler Elem,U.S. Senate,,Democrat,Jon Ossoff,2281
DeKalb,Candler-Murphey Candler Elem,U.S. Senate,,Libertarian,Shane Hazel,52
DeKalb,Chapel Hill Elem,U.S. Senate,,Republican,David A. Perdue (I),75
DeKalb,Chapel Hill Elem,U.S. Senate,,Democrat,Jon Ossoff,2122
DeKalb,Chapel Hill Elem,U.S. Senate,,Libertarian,Shane Hazel,46
DeKalb,Chesnut Elem,U.S. Senate,,Republican,David A. Perdue (I),437
DeKalb,Chesnut Elem,U.S. Senate,,Democrat,Jon Ossoff,1222
DeKalb,Chesnut Elem,U.S. Senate,,Libertarian,Shane Hazel,32
DeKalb,Clairemont West,U.S. Senate,,Republican,David A. Perdue (I),427
DeKalb,Clairemont West,U.S. Senate,,Democrat,Jon Ossoff,2317
DeKalb,Clairemont West,U.S. Senate,,Libertarian,Shane Hazel,46
DeKalb,Clairmont Road,U.S. Senate,,Republican,David A. Perdue (I),497
DeKalb,Clairmont Road,U.S. Senate,,Democrat,Jon Ossoff,1844
DeKalb,Clairmont Road,U.S. Senate,,Libertarian,Shane Hazel,27
DeKalb,Clarkston,U.S. Senate,,Republican,David A. Perdue (I),178
DeKalb,Clarkston,U.S. Senate,,Democrat,Jon Ossoff,1726
DeKalb,Clarkston,U.S. Senate,,Libertarian,Shane Hazel,50
DeKalb,Clifton,U.S. Senate,,Republican,David A. Perdue (I),47
DeKalb,Clifton,U.S. Senate,,Democrat,Jon Ossoff,975
DeKalb,Clifton,U.S. Senate,,Libertarian,Shane Hazel,16
DeKalb,Columbia Middle,U.S. Senate,,Republican,David A. Perdue (I),40
DeKalb,Columbia Middle,U.S. Senate,,Democrat,Jon Ossoff,1082
DeKalb,Columbia Middle,U.S. Senate,,Libertarian,Shane Hazel,20
DeKalb,Coan Recreation Center,U.S. Senate,,Republican,David A. Perdue (I),271
DeKalb,Coan Recreation Center,U.S. Senate,,Democrat,Jon Ossoff,2611
DeKalb,Coan Recreation Center,U.S. Senate,,Libertarian,Shane Hazel,68
DeKalb,Cross Keys High,U.S. Senate,,Republican,David A. Perdue (I),533
DeKalb,Cross Keys High,U.S. Senate,,Democrat,Jon Ossoff,1039
DeKalb,Cross Keys High,U.S. Senate,,Libertarian,Shane Hazel,41
DeKalb,Crossroads,U.S. Senate,,Republican,David A. Perdue (I),79
DeKalb,Crossroads,U.S. Senate,,Democrat,Jon Ossoff,1710
DeKalb,Crossroads,U.S. Senate,,Libertarian,Shane Hazel,38
DeKalb,Candler,U.S. Senate,,Republican,David A. Perdue (I),129
DeKalb,Candler,U.S. Senate,,Democrat,Jon Ossoff,1809
DeKalb,Candler,U.S. Senate,,Libertarian,Shane Hazel,45
DeKalb,Cedar Grove Middle,U.S. Senate,,Republican,David A. Perdue (I),46
DeKalb,Cedar Grove Middle,U.S. Senate,,Democrat,Jon Ossoff,865
DeKalb,Cedar Grove Middle,U.S. Senate,,Libertarian,Shane Hazel,25
DeKalb,Cedar Grove South,U.S. Senate,,Republican,David A. Perdue (I),105
DeKalb,Cedar Grove South,U.S. Senate,,Democrat,Jon Ossoff,2534
DeKalb,Cedar Grove South,U.S. Senate,,Libertarian,Shane Hazel,53
DeKalb,Covington Hwy,U.S. Senate,,Republican,David A. Perdue (I),14
DeKalb,Covington Hwy,U.S. Senate,,Democrat,Jon Ossoff,210
DeKalb,Covington Hwy,U.S. Senate,,Libertarian,Shane Hazel,8
DeKalb,Covington,U.S. Senate,,Republican,David A. Perdue (I),152
DeKalb,Covington,U.S. Senate,,Democrat,Jon Ossoff,1141
DeKalb,Covington,U.S. Senate,,Libertarian,Shane Hazel,30
DeKalb,Clairemont East,U.S. Senate,,Republican,David A. Perdue (I),427
DeKalb,Clairemont East,U.S. Senate,,Democrat,Jon Ossoff,2265
DeKalb,Clairemont East,U.S. Senate,,Libertarian,Shane Hazel,35
DeKalb,Coralwood,U.S. Senate,,Republican,David A. Perdue (I),779
DeKalb,Coralwood,U.S. Senate,,Democrat,Jon Ossoff,1856
DeKalb,Coralwood,U.S. Senate,,Libertarian,Shane Hazel,45
DeKalb,Candler Park,U.S. Senate,,Republican,David A. Perdue (I),357
DeKalb,Candler Park,U.S. Senate,,Democrat,Jon Ossoff,3030
DeKalb,Candler Park,U.S. Senate,,Libertarian,Shane Hazel,49
DeKalb,Clarkston Community Center,U.S. Senate,,Republican,David A. Perdue (I),205
DeKalb,Clarkston Community Center,U.S. Senate,,Democrat,Jon Ossoff,1170
DeKalb,Clarkston Community Center,U.S. Senate,,Libertarian,Shane Hazel,42
DeKalb,Chamblee 2,U.S. Senate,,Republican,David A. Perdue (I),930
DeKalb,Chamblee 2,U.S. Senate,,Democrat,Jon Ossoff,1524
DeKalb,Chamblee 2,U.S. Senate,,Libertarian,Shane Hazel,58
DeKalb,Doraville North,U.S. Senate,,Republican,David A. Perdue (I),454
DeKalb,Doraville North,U.S. Senate,,Democrat,Jon Ossoff,1371
DeKalb,Doraville North,U.S. Senate,,Libertarian,Shane Hazel,50
DeKalb,Doraville South,U.S. Senate,,Republican,David A. Perdue (I),237
DeKalb,Doraville South,U.S. Senate,,Democrat,Jon Ossoff,575
DeKalb,Doraville South,U.S. Senate,,Libertarian,Shane Hazel,24
DeKalb,Dresden Elem,U.S. Senate,,Republican,David A. Perdue (I),896
DeKalb,Dresden Elem,U.S. Senate,,Democrat,Jon Ossoff,2358
DeKalb,Dresden Elem,U.S. Senate,,Libertarian,Shane Hazel,90
DeKalb,Decatur,U.S. Senate,,Republican,David A. Perdue (I),164
DeKalb,Decatur,U.S. Senate,,Democrat,Jon Ossoff,1438
DeKalb,Decatur,U.S. Senate,,Libertarian,Shane Hazel,27
DeKalb,Dunaire Elem,U.S. Senate,,Republican,David A. Perdue (I),166
DeKalb,Dunaire Elem,U.S. Senate,,Democrat,Jon Ossoff,1184
DeKalb,Dunaire Elem,U.S. Senate,,Libertarian,Shane Hazel,37
DeKalb,Dunwoody,U.S. Senate,,Republican,David A. Perdue (I),775
DeKalb,Dunwoody,U.S. Senate,,Democrat,Jon Ossoff,1400
DeKalb,Dunwoody,U.S. Senate,,Libertarian,Shane Hazel,45
DeKalb,Dunwoody 2,U.S. Senate,,Republican,David A. Perdue (I),900
DeKalb,Dunwoody 2,U.S. Senate,,Democrat,Jon Ossoff,829
DeKalb,Dunwoody 2,U.S. Senate,,Libertarian,Shane Hazel,28
DeKalb,Druid Hills High,U.S. Senate,,Republican,David A. Perdue (I),338
DeKalb,Druid Hills High,U.S. Senate,,Democrat,Jon Ossoff,1362
DeKalb,Druid Hills High,U.S. Senate,,Libertarian,Shane Hazel,27
DeKalb,Dunwoody Library,U.S. Senate,,Republican,David A. Perdue (I),1214
DeKalb,Dunwoody Library,U.S. Senate,,Democrat,Jon Ossoff,965
DeKalb,Dunwoody Library,U.S. Senate,,Libertarian,Shane Hazel,42
DeKalb,East Lake,U.S. Senate,,Republican,David A. Perdue (I),294
DeKalb,East Lake,U.S. Senate,,Democrat,Jon Ossoff,2610
DeKalb,East Lake,U.S. Senate,,Libertarian,Shane Hazel,74
DeKalb,Embry Hills,U.S. Senate,,Republican,David A. Perdue (I),464
DeKalb,Embry Hills,U.S. Senate,,Democrat,Jon Ossoff,874
DeKalb,Embry Hills,U.S. Senate,,Libertarian,Shane Hazel,32
DeKalb,Evansdale Elem,U.S. Senate,,Republican,David A. Perdue (I),811
DeKalb,Evansdale Elem,U.S. Senate,,Democrat,Jon Ossoff,1658
DeKalb,Evansdale Elem,U.S. Senate,,Libertarian,Shane Hazel,47
DeKalb,Emory South,U.S. Senate,,Republican,David A. Perdue (I),506
DeKalb,Emory South,U.S. Senate,,Democrat,Jon Ossoff,1942
DeKalb,Emory South,U.S. Senate,,Libertarian,Shane Hazel,49
DeKalb,Emory Road,U.S. Senate,,Republican,David A. Perdue (I),164
DeKalb,Emory Road,U.S. Senate,,Democrat,Jon Ossoff,1155
DeKalb,Emory Road,U.S. Senate,,Libertarian,Shane Hazel,16
DeKalb,Fairington Elem,U.S. Senate,,Republican,David A. Perdue (I),88
DeKalb,Fairington Elem,U.S. Senate,,Democrat,Jon Ossoff,2645
DeKalb,Fairington Elem,U.S. Senate,,Libertarian,Shane Hazel,57
DeKalb,Fernbank Elem,U.S. Senate,,Republican,David A. Perdue (I),414
DeKalb,Fernbank Elem,U.S. Senate,,Democrat,Jon Ossoff,1447
DeKalb,Fernbank Elem,U.S. Senate,,Libertarian,Shane Hazel,15
DeKalb,Flat Shoals Elem,U.S. Senate,,Republican,David A. Perdue (I),47
DeKalb,Flat Shoals Elem,U.S. Senate,,Democrat,Jon Ossoff,1238
DeKalb,Flat Shoals Elem,U.S. Senate,,Libertarian,Shane Hazel,23
DeKalb,Flat Shoals Parkway,U.S. Senate,,Republican,David A. Perdue (I),77
DeKalb,Flat Shoals Parkway,U.S. Senate,,Democrat,Jon Ossoff,2244
DeKalb,Flat Shoals Parkway,U.S. Senate,,Libertarian,Shane Hazel,35
DeKalb,Flat Rock Elem,U.S. Senate,,Republican,David A. Perdue (I),83
