precinct_key,district_num,area_weight,block_count,precinct_block_count
1305101-10C,1,1.0000000000,,
1305101-12C,1,1.0000000000,,
1305101-13C,1,1.0000000000,,
1305101-14C,1,1.0000000000,,
1305101-16C,1,1.0000000000,,
1305101-17C,1,1.0000000000,,
1305102-02C,1,1.0000000000,,
1305102-03C,1,1.0000000000,,
1305102-04C,1,1.0000000000,,
1305102-05C,1,1.0000000000,,
1305102-06C,1,1.0000000000,,
1305102-07C,1,1.0000000000,,
1305102-09C,1,1.0000000000,,
1305102-11C,1,1.0000000000,,
1305102-12C,1,1.0000000000,,
1305103-01C,1,1.0000000000,,
1305103-02C,1,1.0000000000,,
1305103-03C,1,1.0000000000,,
1305103-04C,1,1.0000000000,,
1305103-05C,1,1.0000000000,,
1305103-08C,1,1.0000000000,,
1305103-09C,1,1.0000000000,,
1305103-10C,1,1.0000000000,,
1305103-11C,1,1.0000000000,,
1305103-12C,1,1.0000000000,,
1305103-13C,1,1.0000000000,,
1305103-14C,1,1.0000000000,,
1305103-15C,1,1.0000000000,,
1305104-02C,1,1.0000000000,,
1305104-04C,1,1.0000000000,,
1305104-05C,1,1.0000000000,,
1305104-06C,1,1.0000000000,,
1305104-07C,1,1.0000000000,,
1305104-08C,1,1.0000000000,,
1305104-10C,1,1.0000000000,,
1305104-11C,1,1.0000000000,,
1305104-12C,1,1.0000000000,,
1305104-13C,1,1.0000000000,,
1305104-14C,1,1.0000000000,,
1305104-15C,1,1.0000000000,,
1305105-01C,1,1.0000000000,,
1305105-02C,1,1.0000000000,,
1305105-03C,1,1.0000000000,,
1305105-05C,1,1.0000000000,,
1305105-06C,1,1.0000000000,,
1305105-07C,1,1.0000000000,,
1305105-08C,1,1.0000000000,,
1305105-10C,1,1.0000000000,,
1305105-11C,1,1.0000000000,,
1305106-01C,1,1.0000000000,,
1305106-02C,1,1.0000000000,,
1305106-03C,1,1.0000000000,,
1305106-05C,1,1.0000000000,,
1305106-06C,1,1.0000000000,,
1305106-08C,1,1.0000000000,,
1305106-09C,1,1.0000000000,,
1305106-10C,1,1.0000000000,,
1305106-11C,1,1.0000000000,,
1305107-01C,1,1.0000000000,,
1305107-03C,1,1.0000000000,,
1305107-04C,1,1.0000000000,,
1305107-05C,1,1.0000000000,,
1305107-06C,1,1.0000000000,,
1305107-07C,1,1.0000000000,,
1305107-08C,1,1.0000000000,,
1305107-09C,1,1.0000000000,,
1305107-10C,1,1.0000000000,,
1305107-11C,1,1.0000000000,,
1305107-12C,1,1.0000000000,,
1305107-13C,1,1.0000000000,,
1305107-14C,1,1.0000000000,,
1305107-15C,1,1.0000000000,,
1305108-01C,1,1.0000000000,,
1305108-02C,1,1.0000000000,,
1305108-03C,1,1.0000000000,,
1305108-05C,1,1.0000000000,,
1305108-06C,1,1.0000000000,,
1305108-07C,1,1.0000000000,,
1305108-08C,1,1.0000000000,,
1305108-09C,1,1.0000000000,,
1305108-10C,1,1.0000000000,,
